id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68546827,,28000.0,28000.0,28000.0, 60 months,11.99,622.71,C,C1,post closing,1 year,MORTGAGE,82000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546827,,home_improvement,Home improvement,941xx,CA,10.57,0.0,Dec-2006,820.0,824.0,0.0,,,15.0,0.0,2112.0,2.0,29.0,w,0.0,0.0,29501.2,29501.2,28000.0,1501.2,0.0,0.0,0.0,Jun-2016,27056.99,,Jun-2016,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,319868.0,2.0,2.0,1.0,2.0,1.0,21632.0,62.0,3.0,8.0,1325.0,17.0,103200.0,1.0,2.0,1.0,10.0,21325.0,70088.0,2.9,0.0,0.0,66.0,108.0,1.0,1.0,2.0,7.0,,13.0,,0.0,3.0,3.0,9.0,19.0,3.0,12.0,23.0,3.0,15.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,490215.0,23744.0,72200.0,35015.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68516324,,5000.0,5000.0,5000.0, 36 months,7.91,156.48,A,A5,Commercial Relationship Manager,4 years,RENT,93000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516324,,credit_card,Credit card refinancing,331xx,FL,14.3,2.0,Jul-1982,680.0,684.0,0.0,13.0,,9.0,0.0,11220.0,24.3,30.0,w,0.0,0.0,5365.9404318701,5365.94,5000.0,365.94,0.0,0.0,0.0,Feb-2017,3498.07,,Mar-2019,579.0,575.0,0.0,25.0,1.0,Individual,,,,0.0,0.0,49971.0,0.0,2.0,1.0,1.0,10.0,38751.0,56.0,0.0,0.0,4927.0,27.0,46200.0,3.0,1.0,3.0,1.0,6246.0,27131.0,26.7,0.0,0.0,92.0,308.0,56.0,10.0,2.0,137.0,13.0,10.0,13.0,2.0,3.0,4.0,3.0,10.0,9.0,6.0,18.0,5.0,9.0,0.0,0.0,0.0,1.0,83.3,66.7,0.0,0.0,90456.0,49971.0,37000.0,44256.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446077,,12500.0,12500.0,12500.0, 60 months,9.17,260.52,B,B2,,,OWN,85000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446077,,debt_consolidation,Debt consolidation,047xx,ME,9.3,0.0,Oct-2004,730.0,734.0,0.0,,82.0,10.0,1.0,12756.0,29.1,16.0,w,5256.63,5256.63,9883.84,9883.84,7243.37,2640.47,0.0,0.0,0.0,Feb-2019,260.52,Apr-2019,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,24634.0,0.0,1.0,0.0,0.0,41.0,11878.0,47.0,1.0,3.0,6523.0,36.0,43800.0,1.0,0.0,1.0,3.0,2463.0,15093.0,45.7,0.0,0.0,134.0,132.0,11.0,11.0,0.0,11.0,,11.0,,0.0,4.0,5.0,5.0,7.0,5.0,9.0,11.0,5.0,10.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,68877.0,24634.0,27800.0,25077.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68586642,,18000.0,18000.0,18000.0, 36 months,5.32,542.07,A,A1,Waiver Support Coordinator ,10+ years,OWN,76000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586642,,home_improvement,Home improvement,316xx,GA,18.44,1.0,Apr-1996,750.0,754.0,1.0,12.0,,14.0,0.0,2139.0,8.7,29.0,w,0.0,0.0,19486.1217386562,19486.12,18000.0,1486.12,0.0,0.0,0.0,Sep-2018,2695.25,,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,31732.0,3.0,4.0,2.0,4.0,3.0,29558.0,72.0,1.0,1.0,1659.0,48.0,24600.0,1.0,0.0,2.0,5.0,2267.0,17361.0,11.0,0.0,0.0,140.0,236.0,5.0,3.0,3.0,30.0,48.0,4.0,48.0,0.0,2.0,2.0,6.0,10.0,10.0,9.0,15.0,2.0,14.0,0.0,0.0,0.0,3.0,89.7,0.0,0.0,0.0,65533.0,31732.0,19500.0,40865.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68526280,,10000.0,10000.0,10000.0, 36 months,5.32,301.15,A,A1,Software Developer,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526280,,credit_card,Credit card refinancing,293xx,SC,25.73,0.0,Jun-1996,730.0,734.0,0.0,,,16.0,0.0,37657.0,47.5,39.0,w,0.0,0.0,10322.13,10322.13,10000.0,322.13,0.0,0.0,0.0,Sep-2016,8221.47,,Mar-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,256924.0,3.0,3.0,0.0,1.0,18.0,39347.0,66.0,2.0,3.0,6007.0,55.0,79200.0,0.0,8.0,1.0,5.0,16058.0,35394.0,33.8,0.0,0.0,172.0,234.0,4.0,4.0,4.0,4.0,,7.0,,0.0,5.0,7.0,8.0,12.0,14.0,12.0,20.0,7.0,16.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,321993.0,77004.0,53500.0,59693.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68535736,,11200.0,11200.0,11200.0, 36 months,11.99,371.95,C,C1,Assembly Worker,< 1 year,RENT,37000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68535736,,debt_consolidation,Debt consolidation,476xx,IN,7.78,0.0,Oct-1994,675.0,679.0,0.0,26.0,,11.0,0.0,16425.0,49.3,13.0,w,0.0,0.0,2488.62,2488.62,1055.87,413.28,0.0,1019.47,183.5046,May-2016,371.95,,Apr-2016,654.0,650.0,0.0,27.0,1.0,Individual,,,,0.0,0.0,16425.0,3.0,0.0,0.0,0.0,,0.0,,4.0,7.0,14187.0,49.0,33300.0,1.0,1.0,1.0,7.0,1643.0,11775.0,58.2,0.0,0.0,,254.0,3.0,3.0,0.0,3.0,,10.0,26.0,1.0,4.0,4.0,4.0,4.0,0.0,11.0,13.0,4.0,11.0,0.0,0.0,0.0,4.0,76.9,50.0,0.0,0.0,33300.0,16425.0,28200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416327,,2150.0,2150.0,2150.0, 36 months,17.27,76.95,D,D3,Nursing Assistant,3 years,OWN,18300.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416327,,medical,Medical expenses,431xx,OH,11.74,0.0,Sep-2009,695.0,699.0,1.0,,,11.0,0.0,512.0,13.1,19.0,w,0.0,0.0,582.9,582.9,236.75,155.21,0.0,190.94,34.3692,Jun-2016,76.95,,Jan-2017,544.0,540.0,0.0,,1.0,Individual,,,,0.0,0.0,32831.0,1.0,9.0,0.0,0.0,28.0,32319.0,98.0,1.0,2.0,512.0,89.0,3900.0,0.0,2.0,1.0,2.0,2985.0,0.0,102.4,0.0,0.0,75.0,13.0,1.0,1.0,0.0,13.0,,1.0,,0.0,1.0,1.0,1.0,1.0,17.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,36900.0,32831.0,500.0,33000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68553376,,9000.0,9000.0,9000.0, 36 months,12.88,302.73,C,C2,System architect,10+ years,RENT,110000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68553376,,debt_consolidation,Debt consolidation,641xx,MO,17.29,0.0,Dec-2002,675.0,679.0,4.0,33.0,85.0,16.0,1.0,11701.0,34.6,42.0,w,0.0,0.0,10916.5155184588,10916.52,9000.0,1916.52,0.0,0.0,0.0,Jan-2019,302.54,,Mar-2019,684.0,680.0,0.0,33.0,1.0,Individual,,,,0.0,0.0,54447.0,3.0,4.0,3.0,3.0,2.0,42746.0,77.0,2.0,3.0,3170.0,61.0,33800.0,1.0,2.0,4.0,6.0,3403.0,11800.0,39.2,0.0,0.0,139.0,140.0,6.0,2.0,8.0,16.0,,2.0,,1.0,5.0,9.0,6.0,10.0,11.0,12.0,23.0,9.0,16.0,0.0,0.0,0.0,5.0,97.6,16.7,1.0,0.0,89278.0,54447.0,19400.0,55478.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366362,,12500.0,12500.0,12500.0, 36 months,7.49,388.78,A,A4,engineer,10+ years,MORTGAGE,99500.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366362,,debt_consolidation,Debt consolidation,028xx,RI,12.18,0.0,Feb-1992,705.0,709.0,0.0,59.0,,6.0,0.0,4739.0,83.1,12.0,w,0.0,0.0,13549.815255967,13549.82,12500.0,1049.82,0.0,0.0,0.0,Jun-2017,7342.34,,Jul-2018,829.0,825.0,0.0,,1.0,Individual,,,,0.0,0.0,43022.0,0.0,3.0,1.0,3.0,10.0,38283.0,85.0,0.0,0.0,1680.0,84.0,5700.0,1.0,4.0,1.0,3.0,7170.0,420.0,80.0,0.0,0.0,42.0,286.0,46.0,10.0,1.0,153.0,,11.0,,0.0,1.0,3.0,1.0,2.0,4.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,1.0,91.7,100.0,0.0,0.0,51021.0,43022.0,2100.0,45321.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68476214,,6000.0,6000.0,6000.0, 36 months,5.32,180.69,A,A1,Human Resources,< 1 year,MORTGAGE,52000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476214,,credit_card,Credit card refinancing,875xx,NM,15.82,0.0,Feb-2003,765.0,769.0,1.0,,,13.0,0.0,14849.0,28.7,20.0,w,0.0,0.0,6496.7687135593005,6496.77,6000.0,496.77,0.0,0.0,0.0,Nov-2018,177.05,,Mar-2019,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,215123.0,1.0,2.0,0.0,1.0,14.0,3343.0,24.0,2.0,2.0,7774.0,28.0,51800.0,0.0,5.0,2.0,4.0,17927.0,26295.0,36.0,0.0,0.0,85.0,154.0,6.0,6.0,1.0,6.0,,0.0,,0.0,5.0,6.0,6.0,8.0,5.0,10.0,14.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,16.7,0.0,0.0,268641.0,18192.0,41100.0,13841.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68564614,,20000.0,20000.0,20000.0, 36 months,14.85,691.84,C,C5,Manager,6 years,RENT,60000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68564614,,debt_consolidation,Debt consolidation,296xx,SC,26.02,0.0,Aug-1998,715.0,719.0,4.0,,,18.0,0.0,3961.0,19.5,18.0,w,0.0,0.0,16443.8,16443.8,11151.99,4049.17,0.0,1242.64,12.4264,Nov-2017,691.84,,May-2018,509.0,505.0,0.0,,1.0,Individual,,,,0.0,0.0,46067.0,3.0,7.0,1.0,2.0,7.0,42106.0,60.0,7.0,10.0,2268.0,51.0,20300.0,1.0,0.0,5.0,12.0,2710.0,13739.0,22.4,0.0,0.0,208.0,47.0,3.0,3.0,0.0,3.0,,3.0,,4.0,5.0,5.0,6.0,6.0,7.0,11.0,11.0,5.0,18.0,0.0,0.0,0.0,8.0,77.8,0.0,0.0,0.0,90536.0,46067.0,17700.0,70236.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446144,,21000.0,21000.0,21000.0, 60 months,16.59,517.29,D,D2,Consultant,10+ years,RENT,90000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446144,,debt_consolidation,Debt consolidation,945xx,CA,12.09,1.0,Feb-1998,710.0,714.0,1.0,20.0,,9.0,0.0,1392.0,16.2,29.0,w,0.0,0.0,4069.46,4069.46,457.07,616.12,0.0,2996.27,539.3286,Jun-2016,47.0,,Oct-2016,594.0,590.0,0.0,,1.0,Individual,,,,0.0,0.0,6542.0,2.0,1.0,0.0,0.0,43.0,5150.0,52.0,3.0,3.0,878.0,35.0,8600.0,1.0,2.0,3.0,3.0,818.0,5297.0,15.9,0.0,0.0,111.0,214.0,1.0,1.0,0.0,1.0,28.0,5.0,28.0,0.0,2.0,4.0,3.0,10.0,4.0,8.0,25.0,4.0,9.0,0.0,0.0,0.0,3.0,93.1,0.0,0.0,0.0,18600.0,6542.0,6300.0,10000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68062754,,35000.0,35000.0,35000.0, 60 months,11.99,778.38,C,C1,Senior Manager,< 1 year,MORTGAGE,148000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68062754,,credit_card,Credit card refinancing,275xx,NC,13.33,0.0,Nov-1985,735.0,739.0,0.0,,,11.0,0.0,43397.0,54.0,26.0,w,0.0,0.0,36974.87,36974.87,35000.0,1974.87,0.0,0.0,0.0,Jul-2016,33141.25,,Jun-2016,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,407664.0,1.0,2.0,1.0,1.0,5.0,37366.0,96.0,1.0,3.0,21067.0,68.0,80300.0,0.0,1.0,1.0,4.0,37060.0,31984.0,57.4,0.0,0.0,153.0,361.0,8.0,5.0,5.0,8.0,,0.0,,0.0,3.0,4.0,5.0,10.0,5.0,8.0,16.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,40.0,0.0,0.0,463948.0,80763.0,75100.0,38798.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67325759,,30000.0,30000.0,30000.0, 60 months,16.59,738.98,D,D2,Driver,10+ years,MORTGAGE,94000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67325759,,debt_consolidation,Debt consolidation,376xx,TN,33.15,1.0,Sep-1998,685.0,689.0,0.0,10.0,,14.0,0.0,37424.0,70.7,42.0,w,0.0,0.0,41841.0224894606,41841.02,30000.0,11841.02,0.0,0.0,0.0,Feb-2019,15306.86,,Feb-2019,704.0,700.0,0.0,10.0,1.0,Individual,,,,0.0,0.0,214451.0,0.0,5.0,0.0,2.0,17.0,63345.0,71.0,0.0,2.0,12806.0,71.0,52900.0,0.0,12.0,0.0,4.0,15318.0,7168.0,82.9,0.0,0.0,156.0,207.0,13.0,13.0,5.0,13.0,,16.0,,0.0,5.0,6.0,6.0,10.0,23.0,8.0,13.0,6.0,14.0,0.0,0.0,1.0,0.0,97.6,50.0,0.0,0.0,266919.0,100769.0,41800.0,88903.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68525937,,6000.0,6000.0,6000.0, 36 months,8.49,189.38,B,B1,Phlebotomist,3 years,RENT,36000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68525937,,debt_consolidation,Debt consolidation,072xx,NJ,23.84,2.0,Feb-2004,710.0,714.0,0.0,20.0,,15.0,0.0,6582.0,36.6,28.0,w,0.0,0.0,6707.6879990441,6707.69,6000.0,707.69,0.0,0.0,0.0,Jul-2018,557.75,,Jul-2018,699.0,695.0,0.0,20.0,1.0,Individual,,,,0.0,0.0,17737.0,3.0,1.0,1.0,1.0,4.0,11155.0,86.0,2.0,4.0,990.0,57.0,18000.0,1.0,0.0,3.0,5.0,1182.0,3169.0,54.7,0.0,0.0,142.0,136.0,6.0,4.0,0.0,6.0,,4.0,,2.0,8.0,13.0,8.0,11.0,10.0,14.0,18.0,14.0,15.0,0.0,0.0,2.0,3.0,92.9,12.5,0.0,0.0,30955.0,17737.0,7000.0,12955.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68566108,,28000.0,28000.0,28000.0, 36 months,7.91,876.26,A,A5,Network Engineer,10+ years,MORTGAGE,111000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566108,,debt_consolidation,Debt consolidation,300xx,GA,17.76,0.0,Dec-1988,715.0,719.0,1.0,,,9.0,0.0,24758.0,88.1,21.0,w,0.0,0.0,31514.44504254,31514.45,28000.0,3514.45,0.0,0.0,0.0,Jan-2019,876.11,,Sep-2017,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,164532.0,1.0,3.0,2.0,2.0,12.0,51996.0,52.0,1.0,1.0,8098.0,70.0,28100.0,0.0,2.0,1.0,3.0,18281.0,2817.0,89.3,0.0,0.0,195.0,324.0,2.0,2.0,3.0,33.0,,2.0,,0.0,4.0,5.0,4.0,6.0,10.0,5.0,8.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,193145.0,76754.0,26300.0,69095.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67298392,,6000.0,6000.0,6000.0, 36 months,11.99,199.26,C,C1,Health therapist ,10+ years,RENT,51000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67298392,,debt_consolidation,Debt consolidation,943xx,OR,25.04,0.0,Feb-2001,705.0,709.0,0.0,54.0,115.0,12.0,1.0,7346.0,32.8,39.0,w,0.0,0.0,6719.1746599224,6719.17,6000.0,719.17,0.0,0.0,0.0,Mar-2017,4128.79,,Mar-2019,659.0,655.0,0.0,54.0,1.0,Individual,,,,0.0,0.0,57085.0,1.0,5.0,3.0,3.0,2.0,49739.0,90.0,0.0,4.0,600.0,73.0,22400.0,0.0,10.0,3.0,7.0,4757.0,5400.0,10.0,0.0,0.0,158.0,178.0,14.0,2.0,0.0,19.0,,7.0,,0.0,1.0,4.0,1.0,3.0,26.0,7.0,13.0,4.0,12.0,0.0,0.0,0.0,3.0,94.7,0.0,1.0,0.0,77775.0,57085.0,6000.0,55375.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496404,,15000.0,15000.0,15000.0, 60 months,13.44,344.69,C,C3,Registered Nurse,10+ years,RENT,120000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496404,,debt_consolidation,Debt consolidation,100xx,NY,28.77,0.0,Sep-1987,675.0,679.0,1.0,,,32.0,0.0,55438.0,69.3,41.0,f,6689.58,6689.58,13112.12,13112.12,8310.42,4801.7,0.0,0.0,0.0,Mar-2019,344.69,Apr-2019,Mar-2019,579.0,575.0,0.0,,1.0,Individual,,,,0.0,0.0,210571.0,2.0,7.0,2.0,4.0,3.0,155065.0,100.0,0.0,0.0,5330.0,86.0,80000.0,0.0,1.0,1.0,4.0,7019.0,9056.0,70.6,0.0,0.0,167.0,293.0,26.0,3.0,0.0,28.0,,4.0,,0.0,8.0,19.0,9.0,13.0,11.0,24.0,29.0,21.0,32.0,0.0,0.0,0.0,2.0,100.0,77.8,0.0,0.0,229698.0,210571.0,30800.0,147201.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68606485,,14000.0,14000.0,14000.0, 60 months,9.17,291.78,B,B2,Sr. Network Engineer,2 years,RENT,105000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606485,,credit_card,Credit card refinancing,021xx,MA,9.11,0.0,Jan-2004,685.0,689.0,0.0,34.0,,12.0,0.0,12991.0,63.4,21.0,w,5887.53,5887.53,11069.81,11069.81,8112.47,2957.34,0.0,0.0,0.0,Feb-2019,291.78,Apr-2019,Mar-2019,694.0,690.0,0.0,44.0,1.0,Individual,,,,0.0,0.0,36161.0,1.0,4.0,0.0,0.0,107.0,23170.0,61.0,1.0,3.0,4215.0,62.0,20500.0,0.0,0.0,1.0,3.0,3013.0,3634.0,69.5,0.0,0.0,143.0,108.0,3.0,3.0,0.0,3.0,34.0,8.0,34.0,3.0,4.0,5.0,5.0,6.0,12.0,8.0,9.0,5.0,12.0,0.0,0.0,0.0,1.0,70.0,60.0,0.0,0.0,58802.0,36161.0,11900.0,38302.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68356286,,15000.0,15000.0,15000.0, 60 months,11.99,333.6,C,C1,Senior Paralegal,10+ years,MORTGAGE,103000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356286,,home_improvement,Home improvement,770xx,TX,32.33,0.0,Nov-1994,680.0,684.0,2.0,53.0,,16.0,0.0,45796.0,77.0,21.0,w,0.0,0.0,4053.15,4053.15,2329.98,1723.17,0.0,0.0,0.0,Jan-2017,333.6,,Mar-2019,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,320755.0,1.0,4.0,1.0,3.0,4.0,39862.0,53.0,0.0,4.0,8566.0,77.0,59275.0,0.0,2.0,3.0,8.0,20047.0,5586.0,79.0,0.0,0.0,127.0,253.0,17.0,4.0,1.0,17.0,,1.0,,0.0,9.0,11.0,10.0,10.0,5.0,11.0,15.0,10.0,16.0,,0.0,0.0,2.0,95.0,66.7,0.0,0.0,372576.0,85658.0,50275.0,75889.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66411184,,30800.0,30800.0,30800.0, 60 months,17.97,781.62,D,D4,Director of Appeals ,10+ years,MORTGAGE,111000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66411184,,credit_card,Credit card refinancing,244xx,VA,33.98,0.0,Jan-1986,700.0,704.0,0.0,44.0,,7.0,0.0,61770.0,80.6,18.0,w,0.0,0.0,33545.92,33545.92,30800.0,2745.92,0.0,0.0,0.0,Jul-2016,163.69,,Mar-2019,699.0,695.0,0.0,44.0,1.0,Individual,,,,0.0,0.0,126279.0,1.0,2.0,1.0,3.0,8.0,64509.0,85.0,1.0,1.0,18892.0,82.0,76600.0,0.0,3.0,2.0,4.0,18040.0,11447.0,80.8,0.0,0.0,174.0,359.0,6.0,6.0,1.0,107.0,44.0,7.0,44.0,2.0,4.0,5.0,4.0,8.0,8.0,5.0,9.0,5.0,7.0,0.0,0.0,0.0,2.0,88.2,75.0,0.0,0.0,185002.0,126279.0,59600.0,108402.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416253,,12000.0,12000.0,12000.0, 36 months,10.78,391.62,B,B4,Operation NCO,10+ years,RENT,86308.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416253,,debt_consolidation,Debt consolidation,210xx,MD,19.13,0.0,Jan-2003,690.0,694.0,1.0,68.0,,9.0,0.0,8208.0,36.2,15.0,w,0.0,0.0,10984.93,10984.93,8986.94,1978.41,19.58,0.0,0.0,May-2018,391.62,,Mar-2019,564.0,560.0,0.0,68.0,1.0,Individual,,,,0.0,0.0,61806.0,1.0,3.0,1.0,2.0,5.0,53598.0,96.0,0.0,2.0,2493.0,78.0,22700.0,0.0,2.0,2.0,4.0,6867.0,234.0,94.7,0.0,0.0,155.0,141.0,15.0,5.0,0.0,49.0,68.0,4.0,68.0,1.0,2.0,4.0,2.0,3.0,8.0,6.0,7.0,4.0,9.0,0.0,0.0,0.0,1.0,86.7,100.0,0.0,0.0,78825.0,61806.0,4400.0,56125.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68486602,,2000.0,2000.0,2000.0, 36 months,12.88,67.28,C,C2,Economist,6 years,RENT,86564.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486602,,credit_card,Credit card refinancing,221xx,VA,27.73,0.0,Sep-2003,660.0,664.0,2.0,,,25.0,0.0,19821.0,89.7,35.0,w,0.0,0.0,2433.8737428544,2433.87,2000.0,418.87,15.0,0.0,0.0,Jan-2019,67.65,,Mar-2019,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,112168.0,2.0,17.0,5.0,5.0,5.0,87664.0,90.0,0.0,1.0,8317.0,89.0,22100.0,0.0,1.0,4.0,7.0,4487.0,379.0,98.0,0.0,0.0,147.0,108.0,16.0,3.0,0.0,16.0,,5.0,,0.0,3.0,6.0,3.0,3.0,27.0,6.0,6.0,6.0,25.0,0.0,0.0,0.0,6.0,100.0,100.0,0.0,0.0,126042.0,112168.0,18500.0,97274.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
